"gameId","playId","nflId","nflId_Linebacker","displayName","nflId_Blocker","time","dist","Blocker_x","Blocker_y","Linebacker_x","Linebacker_y","possessionTeam","defensiveTeam","playResult","goodRunDefense","week","homeFinalScore","visitorFinalScore","Frames","Time_Spent_Engaged","Two_Yards_Or_Less","Blocker_Name","Blocker_Position","Blocker_Speed","Blocker_Acceleration","Blocker_Orientation","Blocker_Height","Blocker_Weight","Blocker_BirthDate","Blocker_College","Blocker_Direction","Linebacker_Name","Linebacker_Position","Linebacker_Speed","Linebacker_Acceleration","Linebacker_Orientation","Linebacker_Height","Linebacker_Weight","Linebacker_BirthDate","Linebacker_College","Linebacker_Direction","Average_Direction_Degrees","Acceleration_Difference","Height_Difference","Weight_Difference","Week","Speed_Difference","Squareness","tackle","assist","forcedFumble","pff_missedTackle","is_middle_row","Change_Linebacker_Direction","Change_Linebacker_Speed","Change_Linebacker_Acceleration","Change_Linebacker_Orientation","Change_Blocker_Direction","Change_Blocker_Speed","Change_Blocker_Acceleration","Change_Blocker_Orientation"
2022101300,2082,41475,37087,"Charles Leno",41475,"10/13/2022 9:52:12 PM",0.9472592,36.71,34.12,36.53,35.05,"WAS","CHI",7,0,6,7,12,11,1.1,0,"Charles Leno","T",2.29,0.16,11.04,75,305,"10/9/1991","Boise State",325.16,"Robert Quinn","OLB",3.43,1.84,212.58,76,257,"5/18/1990","North Carolina",289.18,44.83031,1.68,1,-48,6,1.14,0.8803333,0,0,0,0,FALSE,38.26,-1,2.06,50.87,6.86,0.26,0.38,340.02
2022101300,2082,41707,46077,"Tyler Larsen",41707,"10/13/2022 9:52:13 PM",0.4580393,41.01,38.7,40.74,39.07,"WAS","CHI",7,0,6,7,12,4,0.4,0,"Tyler Larsen","C",3.2,2.61,60.97,76,325,"7/8/1991","Utah State",48.24,"Roquan Smith","ILB",7.01,0.54,299.4,72,230,"4/8/1997","Georgia",351.04,43.13796,-2.07,-4,-95,6,3.81,0.6753889,1,0,0,0,FALSE,0.33,0.09,-0.18,2.64,12.39,1.08,-1.67,8.07
2022101300,2103,41475,37087,"Charles Leno",41475,"10/13/2022 9:52:55 PM",0.896772,44.86,32.57,44.97,33.46,"WAS","CHI",6,0,6,7,12,3,0.3,0,"Charles Leno","T",0.82,1.89,87.24,75,305,"10/9/1991","Boise State",165.7,"Robert Quinn","OLB",2.9,2.2,213.91,76,257,"5/18/1990","North Carolina",212.69,36.56915,0.31,1,-48,6,2.08,0.7037222,0,0,0,0,FALSE,20.3,0.28,-0.61,46.58,21.67,-0.27,1.9,33.61
2022101300,2103,41475,45345,"Charles Leno",41475,"10/13/2022 9:53:00 PM",0.9021086,53.4,10.76,54.13,11.29,"WAS","CHI",6,0,6,7,12,6,0.6,0,"Charles Leno","T",5.97,2.61,117.41,75,305,"10/9/1991","Boise State",155.79,"Nicholas Morrow","OLB",5.41,3.82,228.74,72,225,"7/10/1995","Greenville",157.45,10.47828,1.21,-3,-80,6,-0.56,0.6185,0,0,0,0,FALSE,10.23,-1.61,1.04,42.19,8.83,-0.67,1.02,19.87
2022101300,2129,41475,37087,"Charles Leno",41475,"10/13/2022 9:53:42 PM",0.9640021,50.14,27.99,50.91,28.57,"WAS","CHI",2,1,6,7,12,6,0.6,1,"Charles Leno","T",2,0.38,63.2,75,305,"10/9/1991","Boise State",334.94,"Robert Quinn","OLB",2.1,4.37,232.77,76,257,"5/18/1990","North Carolina",313.85,29.75235,3.99,1,-48,6,0.1,0.9420556,0,0,0,0,FALSE,39.1,1.46,-1.25,61.57,311.56,1.43,2.54,69.11
2022101300,2129,52516,45345,"Saahdiq Charles",52516,"10/13/2022 9:53:43 PM",0.8300602,52.94,30.49,52.93,31.32,"WAS","CHI",2,1,6,7,12,3,0.3,1,"Saahdiq Charles","T",3.97,1.94,357.06,76,295,"7/26/1999","Louisiana State",33.37,"Nicholas Morrow","OLB",3.57,3.27,245.38,72,225,"7/10/1995","Greenville",335.57,31.33071,1.33,-4,-70,6,-0.4,0.6204444,0,0,0,0,FALSE,191.59,-3.24,-2.19,76.62,7.75,-0.63,0.33,28.22
2022101300,2202,44068,47956,"Lucas Patrick",44068,"10/13/2022 9:58:04 PM",0.796304,102.36,25.76,102.46,26.55,"CHI","WAS",2,1,6,7,12,8,0.8,1,"Lucas Patrick","G",2.05,1.93,293.11,75,313,"7/30/1993","Duke",299.1,"Cole Holcomb","ILB",1.41,1.08,132.02,73,240,"7/30/1996","North Carolina",183.88,14.41977,-0.85,-2,-73,6,-0.64,0.8949444,0,0,0,0,FALSE,0,0,0,0,3.75,-0.19,-0.44,13.95
2022101300,2202,44068,53448,"Lucas Patrick",44068,"10/13/2022 9:58:04 PM",0.94541,102.93,25.39,103.1,24.46,"CHI","WAS",2,1,6,7,12,5,0.5,1,"Lucas Patrick","G",2.53,1.61,278.48,75,313,"7/30/1993","Duke",309.46,"Jamin Davis","OLB",2.92,2.96,39.53,76,234,"","Kentucky",23.05,13.38819,1.35,1,-79,6,0.39,0.6725,1,0,0,0,FALSE,327.33,0.87,-1.17,262.07,79.2,-1.8,0.6,93.4
2022101300,2287,41324,47956,"Michael Schofield",41324,"10/13/2022 10:00:02 PM",0.990202,89.99,17.55,89.06,17.21,"CHI","WAS",3,0,6,7,12,8,0.8,0,"Michael Schofield","G",4.31,1.31,257.09,78,301,"11/15/1990","Michigan",203.32,"Cole Holcomb","ILB",5.31,1.53,89.99,73,240,"7/30/1996","North Carolina",197.55,10.25943,0.22,-5,-61,6,1,0.9283333,0,0,0,0,FALSE,7.11,-0.15,0.95,1.46,4.8,-0.17,0.5,15.56
2022101300,2287,41324,53448,"Michael Schofield",41324,"10/13/2022 10:00:02 PM",0.4709565,89.99,17.55,90.46,17.58,"CHI","WAS",3,0,6,7,12,3,0.3,0,"Michael Schofield","G",4.31,1.31,257.09,78,301,"11/15/1990","Michigan",203.32,"Jamin Davis","OLB",6.6,1.02,120.61,76,234,"","Kentucky",160.34,10.83569,-0.29,-2,-67,6,2.29,0.7582222,0,0,0,0,FALSE,25.76,-3.36,2.54,106.35,31.41,-0.99,1.65,28.52
2022101300,2338,44068,53448,"Lucas Patrick",44068,"10/13/2022 10:01:09 PM",0.2961419,85.08,23.65,84.79,23.71,"CHI","WAS",13,0,6,7,12,4,0.4,0,"Lucas Patrick","G",2.52,1.23,308.83,75,313,"7/30/1993","Duke",325.09,"Jamin Davis","OLB",2.84,2.3,92.13,76,234,"","Kentucky",53.82,15.759,1.07,1,-79,6,0.32,0.7961111,0,0,0,0,FALSE,262.93,-1.89,0.91,18.71,28.58,0.98,-0.57,11.84
2022101300,2391,53468,53448,"Teven Jenkins",53468,"10/13/2022 10:02:59 PM",0.7106335,49.53,30.16,48.82,30.19,"CHI","WAS",1,1,6,7,12,15,1.5,1,"Teven Jenkins","T",1.82,0.34,255.55,78,310,"","Oklahoma State",228.21,"Jamin Davis","OLB",1.57,2.29,82.85,76,234,"","Kentucky",137.51,31.26338,1.95,-2,-76,6,-0.25,0.9594444,0,0,0,0,FALSE,67.19,-0.01,1.64,10.55,6.25,0.39,0.33,22.89
2022101300,2515,41563,52563,"Cornelius Lucas",41563,"10/13/2022 10:09:24 PM",0.5346027,43.55,24.14,43.62,23.61,"WAS","CHI",18,0,6,7,12,9,0.9,0,"Cornelius Lucas","T",1.57,1.45,230.05,80,328,"7/18/1991","Kansas State",219.16,"Trevis Gipson","OLB",2.11,1.81,341.9,76,268,"6/13/1997","Tulsa",229.5,28.85041,0.36,-4,-60,6,0.54,0.6213889,0,0,0,0,FALSE,13.85,-0.66,-1.14,47.84,39.88,-0.13,-1.02,77.88
2022101300,2515,41707,46077,"Tyler Larsen",41707,"10/13/2022 10:09:24 PM",0.7653757,47.09,28.42,47.76,28.79,"WAS","CHI",18,0,6,7,12,7,0.7,0,"Tyler Larsen","C",2.48,1.71,129.85,76,325,"7/8/1991","Utah State",68.65,"Roquan Smith","ILB",3.03,4.87,298.82,72,230,"4/8/1997","Georgia",351.42,31.529,3.16,-4,-95,6,0.55,0.9387222,0,0,0,0,FALSE,5.09,1.09,-0.88,16.99,18.64,-0.09,0,27.41
2022101300,2589,41563,52563,"Cornelius Lucas",41563,"10/13/2022 10:11:08 PM",0.8723531,74.95,19.07,75.32,18.28,"WAS","CHI",3,0,6,7,12,14,1.4,0,"Cornelius Lucas","T",1.7,0.64,149.66,80,328,"7/18/1991","Kansas State",180.93,"Trevis Gipson","OLB",1.52,1.54,310.14,76,268,"6/13/1997","Tulsa",241.2,13.18292,0.9,-4,-60,6,-0.18,0.8915556,0,0,0,0,FALSE,111.65,0.27,0.36,39.14,32.64,0.54,0.32,28.64
2022101300,2589,52516,46077,"Saahdiq Charles",52516,"10/13/2022 10:11:09 PM",0.3764306,77.4,18.7,77.76,18.81,"WAS","CHI",3,0,6,7,12,9,0.9,0,"Saahdiq Charles","T",2.14,3.32,32.96,76,295,"7/26/1999","Louisiana State",119.4,"Roquan Smith","ILB",2.08,0.86,253.42,72,230,"4/8/1997","Georgia",197.35,13.47426,-2.46,-4,-65,6,-0.06,0.7752222,1,0,0,0,FALSE,3.42,0.01,0.25,4.31,0,0,0,0
2022101300,2610,41563,52563,"Cornelius Lucas",41563,"10/13/2022 10:11:54 PM",0.8160882,76.5,20.5,76.98,19.84,"WAS","CHI",9,0,6,7,12,8,0.8,0,"Cornelius Lucas","T",1.45,1.94,117.75,80,328,"7/18/1991","Kansas State",252.09,"Trevis Gipson","OLB",2.24,4.64,334.6,76,268,"6/13/1997","Tulsa",27.91,14.53429,2.7,-4,-60,6,0.79,0.7952778,0,0,0,0,FALSE,18.47,0.84,-0.47,9.97,204.77,0.68,0.55,41.6
2022101300,2655,41475,37087,"Charles Leno",41475,"10/13/2022 10:13:11 PM",0.9527329,91.83,33.89,92.17,34.78,"WAS","CHI",4,0,6,7,12,5,0.5,0,"Charles Leno","T",2.17,0.87,49.57,75,305,"10/9/1991","Boise State",342.48,"Robert Quinn","OLB",3.7,3.36,222.5,76,257,"5/18/1990","North Carolina",285.89,21.32511,2.49,1,-48,6,1.53,0.9607222,0,0,0,0,FALSE,223.96,-0.63,-0.03,148.12,37.26,0.63,0.11,164.27
2022101300,2655,41939,46077,"Andrew Norwell",41939,"10/13/2022 10:13:13 PM",0.9972462,94.64,38.49,95.63,38.37,"WAS","CHI",4,0,6,7,12,11,1.1,0,"Andrew Norwell","G",4.88,0.84,69.67,78,325,"10/25/1991","Ohio State",31,"Roquan Smith","ILB",5.8,2.57,303.76,72,230,"4/8/1997","Georgia",18.48,22.75687,1.73,-6,-95,6,0.92,0.6995,1,0,0,0,FALSE,5.06,0.33,-0.87,8.19,1.68,0.24,0.91,8.66
2022101300,2680,41475,37087,"Charles Leno",41475,"10/13/2022 10:14:00 PM",0.4060788,95.8,34.74,95.87,35.14,"WAS","CHI",3,0,6,7,12,12,1.2,0,"Charles Leno","T",1.99,2.66,51.47,75,305,"10/9/1991","Boise State",46.22,"Robert Quinn","OLB",1.5,3.94,210.69,76,257,"5/18/1990","North Carolina",67.39,20.02556,1.28,1,-48,6,-0.49,0.8845556,1,0,0,0,FALSE,252.5,-0.05,-0.74,10.96,9.39,-0.28,-0.04,13.01
2022101300,2680,41475,46077,"Charles Leno",41475,"10/13/2022 10:14:02 PM",0.9843272,100.44,36.02,101.36,35.67,"WAS","CHI",3,0,6,7,12,3,0.3,0,"Charles Leno","T",1.95,2.08,121.1,75,305,"10/9/1991","Boise State",72.91,"Roquan Smith","ILB",2.13,3.67,292.59,72,230,"4/8/1997","Georgia",23.39,19.49933,1.59,-3,-75,6,0.18,0.9527222,0,0,0,0,FALSE,0,0,0,0,6.87,-0.41,-0.1,8.7
2022101300,2730,41475,37087,"Charles Leno",41475,"10/13/2022 10:15:21 PM",0.6236986,102,32.51,101.59,32.98,"WAS","CHI",2,1,6,7,12,3,0.3,1,"Charles Leno","T",0.48,2.45,80.26,75,305,"10/9/1991","Boise State",146.87,"Robert Quinn","OLB",3.34,4.37,207.35,76,257,"5/18/1990","North Carolina",200.64,17.98541,1.92,1,-48,6,2.86,0.7060556,0,0,0,0,FALSE,0,0,0,0,3.71,0.43,0.77,1.7
2022101300,2730,41475,46077,"Charles Leno",41475,"10/13/2022 10:15:23 PM",0.9932774,105.72,29.65,105.43,28.7,"WAS","CHI",2,1,6,7,12,4,0.4,1,"Charles Leno","T",1.91,1.34,183.79,75,305,"10/9/1991","Boise State",117.01,"Roquan Smith","ILB",2.09,2.66,26.67,72,230,"4/8/1997","Georgia",313.85,15.30399,1.32,-3,-75,6,0.18,0.8728889,0,0,0,0,FALSE,3.88,0.44,-0.93,4.76,15.94,-0.83,-0.39,20.96
2022101300,2887,44068,53448,"Lucas Patrick",44068,"10/13/2022 10:23:57 PM",0.5243091,32.46,36.1,32.89,35.8,"CHI","WAS",1,1,6,7,12,3,0.3,1,"Lucas Patrick","G",2.73,1.36,111.54,75,313,"7/30/1993","Duke",43.06,"Jamin Davis","OLB",4.69,0.1,264.96,76,234,"","Kentucky",356.13,47.47155,-1.26,1,-79,6,1.96,0.8523333,0,0,0,1,FALSE,125.74,-2.92,0.46,212.79,271.87,-1.98,-0.77,53.09
2022101300,2887,48159,47956,"Sam Mustipher",48159,"10/13/2022 10:24:01 PM",0.9752948,33.14,48.91,33.4,47.97,"CHI","WAS",1,1,6,7,12,19,1.9,1,"Sam Mustipher","C",1.36,1.69,103.53,74,311,"8/13/1996","Notre Dame",68.85,"Cole Holcomb","ILB",0.71,1.29,290.22,73,240,"7/30/1996","North Carolina",299.49,55.84898,-0.4,-1,-71,6,-0.65,0.9628333,0,0,0,0,FALSE,59.37,0.87,-0.51,13.99,61.07,-0.71,-0.58,31.91
2022101300,2929,53468,53448,"Teven Jenkins",53468,"10/13/2022 10:25:23 PM",0.9884331,46.39,32.05,47.28,31.62,"CHI","WAS",6,0,6,7,12,4,0.4,0,"Teven Jenkins","T",5.29,2.67,104.51,78,310,"","Oklahoma State",19.01,"Jamin Davis","OLB",2.63,2.04,268.22,76,234,"","Kentucky",17.08,34.93335,-0.63,-2,-76,6,-2.66,0.9095,0,0,0,0,FALSE,335.89,0.17,0.86,2.67,1.45,-0.15,0.11,7
2022101300,2950,44068,47956,"Lucas Patrick",44068,"10/13/2022 10:26:02 PM",0.7334848,51.43,28.57,51.75,29.23,"CHI","WAS",3,0,6,7,12,15,1.5,0,"Lucas Patrick","G",1.39,0.83,143.57,75,313,"7/30/1993","Duke",137.16,"Cole Holcomb","ILB",1.83,3.74,256.52,73,240,"7/30/1996","North Carolina",164.48,29.00112,2.91,-2,-73,6,0.44,0.6275,0,1,0,0,FALSE,16.8,-0.91,-2.68,256.49,104.48,-0.92,0,42.87
2022101300,3152,41475,45345,"Charles Leno",41475,"10/13/2022 10:35:14 PM",0.8558621,17.39,19.62,16.65,20.05,"WAS","CHI",5,0,6,7,12,7,0.7,0,"Charles Leno","T",1.34,0.52,215.52,75,305,"10/9/1991","Boise State",143.05,"Nicholas Morrow","OLB",3.69,1.29,91.26,72,225,"7/10/1995","Greenville",168.56,48.23581,0.77,-3,-80,6,2.35,0.6903333,0,0,0,0,FALSE,0,0,0,0,82.06,1.44,0.69,24.73
2022101300,3152,41939,41599,"Andrew Norwell",41939,"10/13/2022 10:35:14 PM",0.9689685,14.73,19.32,13.9,18.82,"WAS","CHI",5,0,6,7,12,11,1.1,0,"Andrew Norwell","G",1.7,2.17,227.5,78,325,"10/25/1991","Ohio State",232.1,"Joe Thomas","ILB",0.75,0.72,62.17,73,232,"5/6/1991","South Carolina State",105.09,53.52778,-1.45,-5,-93,6,-0.95,0.9185,0,0,0,0,FALSE,147.89,1.07,1.71,11.28,18,-0.25,-1.11,46.81
2022101300,3257,48159,47956,"Sam Mustipher",48159,"10/13/2022 10:41:28 PM",0.4998,43.77,21.82,44.24,21.99,"CHI","WAS",0,1,6,7,12,14,1.4,1,"Sam Mustipher","C",4.77,2.08,50.56,74,311,"8/13/1996","Notre Dame",146.8,"Cole Holcomb","ILB",3.91,2.52,228.63,73,240,"7/30/1996","North Carolina",153,25.64897,0.44,-1,-71,6,-0.86,0.9892778,0,0,0,0,FALSE,1.87,-0.3,-0.01,2.53,1.2,-0.34,0.38,14.29
2022101300,3308,44068,53448,"Lucas Patrick",44068,"10/13/2022 10:42:58 PM",0.8646965,46.25,17.52,46.16,16.66,"CHI","WAS",6,0,6,7,12,7,0.7,0,"Lucas Patrick","G",4.09,1.77,143.99,75,313,"7/30/1993","Duke",145.11,"Jamin Davis","OLB",4.3,2.41,300.49,76,234,"","Kentucky",174.2,16.52139,0.64,1,-79,6,0.21,0.8694444,0,0,0,0,FALSE,100.38,-1.19,-0.81,70.91,35.39,-1.47,-0.53,64.39
2022101300,3308,48159,47956,"Sam Mustipher",48159,"10/13/2022 10:42:59 PM",0.4263801,48.91,14.37,48.58,14.64,"CHI","WAS",6,0,6,7,12,4,0.4,0,"Sam Mustipher","C",3.43,2.69,125.88,74,311,"8/13/1996","Notre Dame",122.49,"Cole Holcomb","ILB",3.04,3.74,237.99,73,240,"7/30/1996","North Carolina",173.75,16.78823,1.05,-1,-71,6,-0.39,0.6228333,1,0,0,0,FALSE,5.62,-0.55,-0.86,3.55,41.27,-1.57,-0.7,0.23
2022101300,3329,48159,47956,"Sam Mustipher",48159,"10/13/2022 10:43:32 PM",0.8558621,51.77,27.56,52.51,27.13,"CHI","WAS",6,0,6,7,12,8,0.8,0,"Sam Mustipher","C",3.17,2.05,20.15,74,311,"8/13/1996","Notre Dame",8.86,"Cole Holcomb","ILB",3.99,1.92,218.96,73,240,"7/30/1996","North Carolina",341.68,28.72547,-0.13,-1,-71,6,0.82,0.8955,1,0,0,0,FALSE,8.37,0.42,-0.07,0.35,8.06,0.07,-0.95,13.31
2022101300,3350,48159,47956,"Sam Mustipher",48159,"10/13/2022 10:44:14 PM",0.2059126,60.05,37.44,59.87,37.34,"CHI","WAS",2,1,6,7,12,17,1.7,1,"Sam Mustipher","C",2.27,2.08,119.31,74,311,"8/13/1996","Notre Dame",84.47,"Cole Holcomb","ILB",2.58,3.32,265.28,73,240,"7/30/1996","North Carolina",84.77,31.67535,1.24,-1,-71,6,0.31,0.8109444,0,0,0,0,FALSE,62.97,0.18,0.06,19.44,54.53,0.78,-0.62,74.52
2022101300,3371,53468,47956,"Teven Jenkins",53468,"10/13/2022 10:44:47 PM",0.8205486,59.48,30.35,60.3,30.38,"CHI","WAS",9,0,6,7,12,12,1.2,0,"Teven Jenkins","T",1.91,1.66,106.42,78,310,"","Oklahoma State",21.59,"Cole Holcomb","ILB",0.96,3.42,277.43,73,240,"7/30/1996","North Carolina",343.91,26.78418,1.76,-5,-70,6,-0.95,0.9500556,0,0,0,0,FALSE,231.26,0.47,-0.75,38.67,34.82,-0.85,-0.39,10.04
2022101300,3371,53468,53448,"Teven Jenkins",53468,"10/13/2022 10:44:50 PM",0.8998889,65.72,31.27,65.95,30.4,"CHI","WAS",9,0,6,7,12,11,1.1,0,"Teven Jenkins","T",3.57,1.8,133.92,78,310,"","Oklahoma State",104.98,"Jamin Davis","OLB",3.4,1.94,22.69,76,234,"","Kentucky",83.16,24.8278,0.14,-2,-76,6,-0.17,0.6179444,0,0,0,0,FALSE,28.74,-2.41,0.75,331.1,1.53,-0.84,0.99,12.94
2022101300,3514,41707,52563,"Tyler Larsen",41707,"10/13/2022 10:51:08 PM",0.6181424,59.51,23.44,60.12,23.34,"WAS","CHI",16,0,6,7,12,4,0.4,0,"Tyler Larsen","C",4.32,1.16,154.15,76,325,"7/8/1991","Utah State",205.59,"Trevis Gipson","OLB",3.17,1.14,264.39,76,268,"6/13/1997","Tulsa",245.63,22.39494,-0.02,0,-57,6,-1.15,0.6124444,0,0,0,0,FALSE,21.19,-1.49,1.48,194.46,37.17,-1.97,-0.29,101.2
2022101300,3549,41475,52563,"Charles Leno",41475,"10/13/2022 10:52:13 PM",1,46.5,22.15,45.9,21.35,"WAS","CHI",1,1,6,7,12,25,2.5,1,"Charles Leno","T",2.07,0.93,269.51,75,305,"10/9/1991","Boise State",328.52,"Trevis Gipson","OLB",1.96,1.81,63.84,76,268,"6/13/1997","Tulsa",6.68,27.29713,0.88,1,-37,6,-0.11,0.8573889,0,0,0,0,FALSE,311.12,-0.09,-0.24,34.9,12.94,-0.98,0.12,37.05
2022101300,3549,41939,46077,"Andrew Norwell",41939,"10/13/2022 10:52:14 PM",0.817435,43.85,25.21,43.04,25.32,"WAS","CHI",1,1,6,7,12,7,0.7,1,"Andrew Norwell","G",2.47,1.35,261.82,78,325,"10/25/1991","Ohio State",277.78,"Roquan Smith","ILB",1.78,1.24,84.18,72,230,"4/8/1997","Georgia",235.99,30.72949,-0.11,-6,-95,6,-0.69,0.9868889,0,0,0,0,FALSE,20.86,0.25,1.28,11.15,1.57,0.44,-0.81,3.69
2022101300,3576,41475,52563,"Charles Leno",41475,"10/13/2022 10:53:11 PM",0.9402127,46.24,25.16,45.86,24.3,"WAS","CHI",2,1,6,7,12,11,1.1,1,"Charles Leno","T",1.42,0.21,215.54,75,305,"10/9/1991","Boise State",163.68,"Trevis Gipson","OLB",1.39,2.4,34.8,76,268,"6/13/1997","Tulsa",147.76,27.64486,2.19,1,-37,6,-0.03,0.9958889,0,0,0,0,FALSE,0,0,0,0,37.89,0.42,1.1,31.06
2022101300,3576,41939,41599,"Andrew Norwell",41939,"10/13/2022 10:53:11 PM",0.9803061,44.51,23.3,43.58,23.61,"WAS","CHI",2,1,6,7,12,4,0.4,1,"Andrew Norwell","G",3.31,2.6,280.36,78,325,"10/25/1991","Ohio State",193.68,"Joe Thomas","ILB",2.68,4.56,82.19,73,232,"5/6/1991","South Carolina State",167.42,27.97163,1.96,-5,-93,6,-0.63,0.8990556,0,0,0,0,FALSE,10.91,-0.33,0.09,3.92,2.37,-0.46,-0.16,8.8
2022101300,3576,52516,45345,"Saahdiq Charles",52516,"10/13/2022 10:53:11 PM",0.6440497,44.69,27.02,44.17,26.64,"WAS","CHI",2,1,6,7,12,13,1.3,1,"Saahdiq Charles","T",2.99,0.9,226.37,76,295,"7/26/1999","Louisiana State",187.17,"Nicholas Morrow","OLB",2.38,5.11,52.34,72,225,"7/10/1995","Greenville",178.31,30.85274,4.21,-4,-70,6,-0.61,0.9668333,0,1,0,0,FALSE,0,0,0,0,0.68,-0.11,0.27,1.92
2022101300,3607,41475,45345,"Charles Leno",41475,"10/13/2022 10:56:17 PM",0.9773945,42.62,27,41.65,27.12,"WAS","CHI",3,0,6,7,12,5,0.5,0,"Charles Leno","T",3.12,0.59,299.5,75,305,"10/9/1991","Boise State",332.36,"Nicholas Morrow","OLB",2.29,3.31,66.48,72,225,"7/10/1995","Greenville",30.66,33.42869,2.72,-3,-80,6,-0.83,0.7054444,0,0,0,0,FALSE,313.68,0.81,1.42,10.95,1.64,-0.05,-0.32,12.36
2022101300,3607,41475,52563,"Charles Leno",41475,"10/13/2022 10:56:16 PM",0.5748913,43.86,24.14,43.49,23.7,"WAS","CHI",3,0,6,7,12,9,0.9,0,"Charles Leno","T",1.92,0.5,286.05,75,305,"10/9/1991","Boise State",345.25,"Trevis Gipson","OLB",3.03,2.84,67.77,76,268,"6/13/1997","Tulsa",1.2,29.02452,2.34,1,-37,6,1.11,0.7873333,0,0,0,0,FALSE,337.84,0.09,-1.4,28.21,11.25,1.15,-0.23,1.09
2022101300,3894,41475,41599,"Charles Leno",41475,"10/13/2022 11:05:46 PM",0.9160786,110.23,22.35,109.49,22.89,"WAS","CHI",0,1,6,7,12,16,1.6,1,"Charles Leno","T",1.61,0.49,305.65,75,305,"10/9/1991","Boise State",352.74,"Joe Thomas","ILB",1.13,1.47,76.7,73,232,"5/6/1991","South Carolina State",39.89,11.9944,0.98,-2,-73,6,-0.48,0.7280556,0,0,0,0,FALSE,1.83,-0.42,0.15,0,1.8,-0.15,0.61,4.45
2022101300,3894,41475,52563,"Charles Leno",41475,"10/13/2022 11:05:46 PM",0.9666437,110.23,22.35,109.35,21.95,"WAS","CHI",0,1,6,7,12,16,1.6,1,"Charles Leno","T",1.61,0.49,305.65,75,305,"10/9/1991","Boise State",352.74,"Trevis Gipson","OLB",2.33,1.15,53.91,76,268,"6/13/1997","Tulsa",13.38,12.14591,0.66,1,-37,6,0.72,0.6014444,0,0,0,0,FALSE,51.25,-1.89,-0.39,87.72,52.42,-1.6,-0.44,24.11
2022101300,3894,41563,45345,"Cornelius Lucas",41563,"10/13/2022 11:05:45 PM",0.99985,110.09,25.22,109.1,25.08,"WAS","CHI",0,1,6,7,12,21,2.1,1,"Cornelius Lucas","T",1.47,0.59,253.82,80,328,"7/18/1991","Kansas State",191.91,"Nicholas Morrow","OLB",0.91,1.35,95.92,72,225,"7/10/1995","Greenville",162.19,13.28209,0.76,-8,-103,6,-0.56,0.8772222,0,0,0,0,FALSE,178.5,-0.22,-1.25,67.33,137.17,-0.32,0.19,214.56
2022101300,3894,52516,46077,"Saahdiq Charles",52516,"10/13/2022 11:05:47 PM",0.799062,109.17,25.19,109.29,24.4,"WAS","CHI",0,1,6,7,12,23,2.3,1,"Saahdiq Charles","T",0.25,0.32,286.45,76,295,"7/26/1999","Louisiana State",309.36,"Roquan Smith","ILB",0.88,0.23,90.41,72,230,"4/8/1997","Georgia",312.18,12.65655,-0.09,-4,-65,6,0.63,0.9108889,1,0,0,0,FALSE,258.62,-0.11,2.32,5.63,27.26,0.33,0.75,14.04
2022101600,87,45550,46139,"Elijah Wilkinson",45550,"10/16/2022 1:04:00 PM",0.9104944,79.94,23.26,79.03,23.23,"ATL","SF",6,0,6,28,14,24,2.4,0,"Elijah Wilkinson","T",3.46,1.81,280.39,78,329,"2/10/1995","Massachusetts",199.34,"Fred Warner","ILB",4.02,4.06,90.4,75,236,"11/19/1996","Brigham Young",175.84,13.474,2.25,-3,-93,6,0.56,0.9445,0,0,0,0,FALSE,25.21,0.19,-3.4,34.72,6.91,0.92,-1.54,76.21
2022101600,87,47797,47931,"Chris Lindstrom",47797,"10/16/2022 1:04:00 PM",0.8609297,77.55,26.29,77.11,27.03,"ATL","SF",6,0,6,28,14,14,1.4,0,"Chris Lindstrom","G",4.78,2.57,324.2,76,307,"2/8/1997","Boston College",224.65,"Dre Greenlaw","ILB",2.86,3.44,152.53,72,225,"5/25/1997","Arkansas",193.54,18.35278,0.87,-4,-82,6,-1.92,0.9537222,0,0,0,0,FALSE,24.8,-0.17,-0.89,5.36,27.26,-2.44,1.63,33.38
2022101600,132,47797,46157,"Chris Lindstrom",47797,"10/16/2022 1:05:17 PM",0.92358,37.91,32.83,37.14,32.32,"ATL","SF",3,0,6,28,14,10,1,0,"Chris Lindstrom","G",2.35,1.55,290.6,76,307,"2/8/1997","Boston College",349.35,"Oren Burks","OLB",1.97,0.9,71.97,75,233,"3/21/1995","Vanderbilt",343.96,40.59684,-0.65,-1,-74,6,-0.38,0.7853889,0,0,0,0,FALSE,2.42,-0.1,0.39,15.29,10.47,0.28,-0.58,22.52
2022101600,132,47814,46139,"Kaleb McGary",47814,"10/16/2022 1:05:15 PM",0.6363961,35.67,31.63,35.22,31.18,"ATL","SF",3,0,6,28,14,10,1,0,"Kaleb McGary","T",2.29,1.43,242.16,78,306,"2/22/1995","Washington",318.62,"Fred Warner","ILB",1.23,2.96,90.21,75,236,"11/19/1996","Brigham Young",291.71,41.55063,1.53,-3,-70,6,-1.06,0.8441667,0,0,0,0,FALSE,228.01,-0.23,0.69,5.02,16.69,-0.83,0.95,30.14
